timestamp,cpu_requests_compose-post-service,mem_requests_compose-post-service,cpu_usage_compose-post-service,mem_usage_compose-post-service,cpu_requests_home-timeline-redis,mem_requests_home-timeline-redis,cpu_usage_home-timeline-redis,mem_usage_home-timeline-redis,cpu_requests_home-timeline-service,mem_requests_home-timeline-service,cpu_usage_home-timeline-service,mem_usage_home-timeline-service,cpu_requests_jaeger,mem_requests_jaeger,cpu_usage_jaeger,mem_usage_jaeger,cpu_requests_media-frontend,mem_requests_media-frontend,cpu_usage_media-frontend,mem_usage_media-frontend,cpu_requests_media-memcached,mem_requests_media-memcached,cpu_usage_media-memcached,mem_usage_media-memcached,cpu_requests_media-mongodb,mem_requests_media-mongodb,cpu_usage_media-mongodb,mem_usage_media-mongodb,cpu_requests_media-service,mem_requests_media-service,cpu_usage_media-service,mem_usage_media-service,cpu_requests_nginx-thrift,mem_requests_nginx-thrift,cpu_usage_nginx-thrift,mem_usage_nginx-thrift,cpu_requests_post-storage-memcached,mem_requests_post-storage-memcached,cpu_usage_post-storage-memcached,mem_usage_post-storage-memcached,cpu_requests_post-storage-mongodb,mem_requests_post-storage-mongodb,cpu_usage_post-storage-mongodb,mem_usage_post-storage-mongodb,cpu_requests_post-storage-service,mem_requests_post-storage-service,cpu_usage_post-storage-service,mem_usage_post-storage-service,cpu_requests_social-graph-mongodb,mem_requests_social-graph-mongodb,cpu_usage_social-graph-mongodb,mem_usage_social-graph-mongodb,cpu_requests_social-graph-redis,mem_requests_social-graph-redis,cpu_usage_social-graph-redis,mem_usage_social-graph-redis,cpu_requests_social-graph-service,mem_requests_social-graph-service,cpu_usage_social-graph-service,mem_usage_social-graph-service,cpu_requests_text-service,mem_requests_text-service,cpu_usage_text-service,mem_usage_text-service,cpu_requests_unique-id-service,mem_requests_unique-id-service,cpu_usage_unique-id-service,mem_usage_unique-id-service,cpu_requests_url-shorten-memcached,mem_requests_url-shorten-memcached,cpu_usage_url-shorten-memcached,mem_usage_url-shorten-memcached,cpu_requests_url-shorten-mongodb,mem_requests_url-shorten-mongodb,cpu_usage_url-shorten-mongodb,mem_usage_url-shorten-mongodb,cpu_requests_url-shorten-service,mem_requests_url-shorten-service,cpu_usage_url-shorten-service,mem_usage_url-shorten-service,cpu_requests_user-memcached,mem_requests_user-memcached,cpu_usage_user-memcached,mem_usage_user-memcached,cpu_requests_user-mention-service,mem_requests_user-mention-service,cpu_usage_user-mention-service,mem_usage_user-mention-service,cpu_requests_user-mongodb,mem_requests_user-mongodb,cpu_usage_user-mongodb,mem_usage_user-mongodb,cpu_requests_user-service,mem_requests_user-service,cpu_usage_user-service,mem_usage_user-service,cpu_requests_user-timeline-mongodb,mem_requests_user-timeline-mongodb,cpu_usage_user-timeline-mongodb,mem_usage_user-timeline-mongodb,cpu_requests_user-timeline-redis,mem_requests_user-timeline-redis,cpu_usage_user-timeline-redis,mem_usage_user-timeline-redis,cpu_requests_user-timeline-service,mem_requests_user-timeline-service,cpu_usage_user-timeline-service,mem_usage_user-timeline-service,user-service-latency_user-service,media-service-latency_media-service,compose-post-service-latency_compose-post-service,text-service-latency_text-service,unique-id-service-latency_unique-id-service,url-shorten-service-latency_url-shorten-service,user-mention-service-latency_user-mention-service,social-graph-service-latency_social-graph-service,home-timeline-service-read-latency_home-timeline-service,home-timeline-service-write-latency_home-timeline-service,post-storage-service-read-latency_post-storage-service,post-storage-service-write-latency_post-storage-service,user-timeline-service-read-latency_user-timeline-service,user-timeline-service-write-latency_user-timeline-service,user-service-cpu_user-service,media-service-cpu_media-service,compose-post-service-cpu_compose-post-service,text-service-cpu_text-service,unique-id-service-cpu_unique-id-service,url-shorten-service-cpu_url-shorten-service,user-mention-service-cpu_user-mention-service,social-graph-service-cpu_social-graph-service,home-timeline-service-cpu_home-timeline-service,post-storage-service-cpu_post-storage-service,user-timeline-service-cpu_user-timeline-service,user-service-memory_user-service,media-service-memory_media-service,compose-post-service-memory_compose-post-service,text-service-memory_text-service,unique-id-service-memory_unique-id-service,url-shorten-service-memory_url-shorten-service,user-mention-service-memory_user-mention-service,social-graph-service-memory_social-graph-service,home-timeline-service-memory_home-timeline-service,post-storage-service-memory_post-storage-service,user-timeline-service-memory_user-timeline-service,user-service-workload_user-service,media-service-workload_media-service,compose-post-service-workload_compose-post-service,text-service-workload_text-service,unique-id-service-workload_unique-id-service,url-shorten-service-workload_url-shorten-service,user-mention-service-workload_user-mention-service,social-graph-service-workload_social-graph-service,home-timeline-service-read-workload_home-timeline-service,home-timeline-service-write-workload_home-timeline-service,post-storage-service-workload_post-storage-service,user-timeline-service-read-workload_user-timeline-service,user-timeline-service-write-workload_user-timeline-service
2025-04-21 03:46:38,170m,128Mi,7m,22Mi,100m,128Mi,2m,6Mi,110m,128Mi,6m,32Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,86Mi,100m,128Mi,1m,3Mi,100m,128Mi,8m,50Mi,100m,128Mi,0m,15Mi,100m,128Mi,4m,126Mi,100m,128Mi,4m,11Mi,100m,128Mi,3m,95Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,4m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,4m,100Mi,100m,128Mi,2m,6Mi,100m,128Mi,1m,2Mi,100m,128Mi,3m,5Mi,100m,128Mi,4m,97Mi,100m,128Mi,1m,5Mi,100m,128Mi,5m,102Mi,100m,128Mi,2m,6Mi,90m,128Mi,5m,33Mi,0.0,0.0,117.9779411764704,5.432291666666659,0.0,3.7648148148148146,4.3801886792452835,3.319444444444441,4.990119760479039,4.733477011494251,8.909090909090907,0.8668831168831098,9.240196078431374,3.9908256880733948,0.0013531272069589183,0.0012747036196794417,0.0018165740740740746,0.0035757021279631293,0.0013257924967407953,0.002396743745394579,0.002970970842456272,0.0022861426573032306,0.002207123460517195,0.004126470630589114,0.0012048771963916378,4749850.947368421,3181514.1052631577,4422190.545454546,5487664.761904762,3081830.4,5780041.142857143,4891209.142857143,5297421.47368421,5017600.0,11117363.200000001,6468096.0,2.983277591973244,4.448160535117057,4.224080267558528,4.48494983277592,4.421404682274248,4.444816053511706,4.444816053511706,4.421404682274248,12.381270903010034,4.335570469798658,17.531772575250837,2.983277591973244,4.2441471571906355
2025-04-21 03:47:54,260m,128Mi,8m,25Mi,100m,128Mi,2m,6Mi,140m,128Mi,8m,40Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,86Mi,100m,128Mi,1m,3Mi,100m,128Mi,11m,49Mi,100m,128Mi,1m,15Mi,100m,128Mi,4m,127Mi,100m,128Mi,5m,11Mi,100m,128Mi,4m,95Mi,100m,128Mi,1m,6Mi,100m,128Mi,3m,5Mi,100m,128Mi,4m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,4m,100Mi,100m,128Mi,3m,6Mi,100m,128Mi,1m,2Mi,100m,128Mi,4m,5Mi,100m,128Mi,4m,97Mi,100m,128Mi,1m,5Mi,100m,128Mi,6m,102Mi,100m,128Mi,2m,6Mi,110m,128Mi,6m,40Mi,0.0,0.0,94.07094594594594,4.997903225806452,0.0,3.6658878504672905,4.342779503105591,2.9607142857142863,4.60276890308839,4.392670157068064,6.024999999999988,0.0823170731707419,7.3622448979591795,3.6374999999999984,0.0014986397617976566,0.0014190978607385545,0.0016152338670817592,0.004312398405046685,0.001466335222862032,0.002865935732114635,0.0035614698515063835,0.002750555304804583,0.0021719077157178078,0.005105666083351741,0.0005051934495155821,4755240.421052631,3197682.5263157897,5017144.888888889,5502868.2105263155,3089612.8,5795635.200000001,4892672.0,5292236.8,3467946.6666666665,11266048.0,6815744.0,3.859531772575251,5.80267558528428,5.404682274247492,5.80267558528428,5.80267558528428,5.80267558528428,5.80267558528428,5.80267558528428,15.387959866220735,5.4515050167224075,23.026755852842808,3.859531772575251,5.578595317725752
2025-04-21 03:49:07,170m,128Mi,9m,31Mi,100m,128Mi,2m,6Mi,140m,128Mi,8m,43Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,88Mi,100m,128Mi,1m,3Mi,100m,128Mi,12m,49Mi,100m,128Mi,1m,15Mi,100m,128Mi,5m,127Mi,100m,128Mi,5m,11Mi,100m,128Mi,4m,97Mi,100m,128Mi,1m,6Mi,100m,128Mi,3m,5Mi,100m,128Mi,5m,5Mi,100m,128Mi,2m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,4m,100Mi,100m,128Mi,3m,6Mi,100m,128Mi,1m,2Mi,100m,128Mi,4m,5Mi,100m,128Mi,4m,97Mi,100m,128Mi,2m,5Mi,100m,128Mi,6m,102Mi,100m,128Mi,2m,6Mi,90m,128Mi,7m,40Mi,0.0,0.0,83.72395833333343,5.952380952380932,0.0,3.737787356321835,4.345729013254786,2.951877934272299,4.537413280475716,4.251269035532993,5.574999999999998,0.0,7.601063829787222,3.5422077922077873,0.0015239700974688745,0.0014575867754910543,0.0005599631545510436,0.004649336832589813,0.0014927172309233423,0.0030179832807537463,0.0038118830925962187,0.00282239640382947,0.00023103107917723303,0.005327872167579573,0.00030149937696452627,4771384.888888889,3193586.5263157897,5201920.0,5551104.0,3094323.2,5821030.4,4894288.842105264,5282816.0,2472618.6666666665,11415552.000000002,5914624.0,3.9163879598662206,6.046822742474916,5.538461538461538,6.046822742474916,6.046822742474916,6.046822742474916,6.010033444816053,6.046822742474916,15.966555183946488,5.6755852842809364,24.026755852842808,3.9063545150501673,5.739130434782608
2025-04-21 03:50:20,140m,128Mi,9m,31Mi,100m,128Mi,2m,5Mi,90m,128Mi,8m,44Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,88Mi,100m,128Mi,1m,3Mi,100m,128Mi,11m,48Mi,100m,128Mi,1m,15Mi,100m,128Mi,6m,81Mi,100m,128Mi,5m,11Mi,100m,128Mi,4m,98Mi,100m,128Mi,1m,6Mi,100m,128Mi,3m,5Mi,100m,128Mi,5m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,4m,100Mi,100m,128Mi,3m,6Mi,100m,128Mi,1m,2Mi,100m,128Mi,4m,5Mi,100m,128Mi,4m,97Mi,100m,128Mi,1m,4Mi,100m,128Mi,6m,102Mi,100m,128Mi,2m,6Mi,70m,128Mi,7m,40Mi,0.0,0.0,48.06818181818181,5.614406779661002,0.0,3.731481481481482,4.362940275650842,2.9497549019607834,4.409526209677416,4.106200527704484,4.995738636363635,0.28666666666667534,8.154761904761909,3.5224056603773626,0.0014796924662206297,0.0014316094748541251,0.0026477424999999995,0.004475543228572887,0.0014676060344319239,0.002884226985471362,0.0036050584619732274,0.002660030764276441,0.0007692791666666666,0.005037488669839106,0.0004662368726365691,4756102.736842105,3197466.9473684207,5376000.0,5546569.142857143,3097600.0,5835506.526315789,4899020.8,5261125.818181818,3827712.0,11488460.8,4368384.0,3.8160535117056855,5.765886287625418,5.34448160535117,5.765886287625418,5.806020066889632,5.722408026755852,5.702341137123746,5.7725752508361206,15.224080267558529,5.3076923076923075,23.531772575250837,3.842809364548495,5.498327759197324
2025-04-21 03:51:33,110m,128Mi,7m,30Mi,100m,128Mi,2m,5Mi,70m,128Mi,6m,40Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,88Mi,100m,128Mi,1m,3Mi,100m,128Mi,8m,48Mi,100m,128Mi,0m,15Mi,100m,128Mi,5m,93Mi,100m,128Mi,4m,11Mi,100m,128Mi,3m,99Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,4m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,4m,100Mi,100m,128Mi,2m,5Mi,100m,128Mi,1m,2Mi,100m,128Mi,3m,5Mi,100m,128Mi,3m,98Mi,100m,128Mi,1m,4Mi,100m,128Mi,5m,102Mi,100m,128Mi,1m,6Mi,110m,128Mi,5m,38Mi,0.0,0.0,68.67647058823513,7.941964285714275,0.0,3.769791666666664,4.422596153846152,3.288793103448271,4.491861979166663,4.328571428571427,4.926991150442477,1.2727272727272747,7.541666666666655,3.522988505747127,0.0013306351871059253,0.0012445503995248903,0.002595569411037196,0.0035006737567331477,0.0012038757878278052,0.0023464354014774034,0.00279822506830007,0.002177621980580849,0.0007692791666666666,0.003750643960668989,0.0007964320000000002,4741874.52631579,3179081.1428571427,6451200.0,5537587.2,3087769.6000000006,5820825.6,4886937.6,5234483.2,3827712.0,11466752.0,0.0,2.8260869565217392,4.076923076923077,3.588628762541806,4.076923076923077,4.076923076923077,4.076923076923077,4.076923076923077,4.043478260869565,11.093645484949832,3.7959866220735785,16.702341137123746,2.8260869565217392,3.8929765886287626
2025-04-21 03:52:47,90m,128Mi,5m,29Mi,100m,128Mi,1m,5Mi,90m,128Mi,5m,28Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,2m,88Mi,100m,128Mi,1m,3Mi,100m,128Mi,6m,48Mi,100m,128Mi,0m,15Mi,100m,128Mi,5m,97Mi,100m,128Mi,3m,11Mi,100m,128Mi,3m,99Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,100Mi,100m,128Mi,2m,6Mi,100m,128Mi,1m,2Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,98Mi,100m,128Mi,1m,4Mi,100m,128Mi,4m,102Mi,100m,128Mi,1m,6Mi,90m,128Mi,4m,28Mi,0.0,0.0,93.84375000000004,8.098214285714274,0.0,3.817901234567898,4.475999999999997,3.659574468085104,4.96633752244165,4.551923076923076,5.999999999999992,2.061320754716985,8.940789473684205,3.938333333333331,0.0012127968890432593,0.0010929601546238459,0.000975352,0.002656082212963359,0.0010750639323564703,0.0018979438110025813,0.001973371666666666,0.0018151251447186796,0.0007692791666666666,0.0030113556627469834,0.0007856581961838715,4736269.47368421,3163621.052631579,1660928.0,5511491.368421053,3088188.9523809524,5810273.523809524,4875878.399999999,5230591.999999999,1945600.0,11416917.333333332,4752042.666666667,1.8896321070234114,2.779264214046823,2.468227424749164,2.779264214046823,2.779264214046823,2.779264214046823,2.779264214046823,2.745819397993311,7.153846153846153,2.5986622073578594,11.076923076923077,1.8896321070234114,2.591973244147157
2025-04-21 03:54:02,70m,128Mi,5m,25Mi,100m,128Mi,1m,6Mi,90m,128Mi,4m,29Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,90Mi,100m,128Mi,1m,3Mi,100m,128Mi,5m,48Mi,100m,128Mi,0m,15Mi,100m,128Mi,5m,97Mi,100m,128Mi,3m,11Mi,100m,128Mi,3m,99Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,100Mi,100m,128Mi,2m,6Mi,100m,128Mi,0m,2Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,98Mi,100m,128Mi,1m,5Mi,100m,128Mi,4m,102Mi,100m,128Mi,1m,6Mi,70m,128Mi,4m,31Mi,0.0,0.0,166.37500000000003,7.654255319148928,0.0,3.7639860139860133,4.508040935672514,3.726950354609928,4.86178414096916,4.5528455284552845,28.124999999999947,2.1382978723404173,9.273437500000005,4.143884892086328,0.0012038550434538425,0.0010921870785234585,0.0010938705787588592,0.002553807914169963,0.0011042561134963593,0.001848092257658193,0.002066370934689846,0.0017188327996158583,0.0008717644381058693,0.0028473675604970623,0.00092034,4727193.6,3190999.578947369,3676160.0,5486819.555555555,3083729.4545454546,5798912.0,4873459.80952381,5241651.199999999,4466980.571428572,11375411.2,4850834.285714285,1.8193979933110367,2.5016722408026757,2.190635451505017,2.5016722408026757,2.5016722408026757,2.5016722408026757,2.5016722408026757,2.468227424749164,6.177257525083612,2.277591973244147,10.214046822742475,1.806020066889632,2.321070234113712
2025-04-21 03:55:16,90m,128Mi,5m,22Mi,100m,128Mi,1m,6Mi,110m,128Mi,4m,24Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,90Mi,100m,128Mi,1m,3Mi,100m,128Mi,5m,48Mi,100m,128Mi,0m,15Mi,100m,128Mi,4m,97Mi,100m,128Mi,3m,11Mi,100m,128Mi,3m,99Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,100Mi,100m,128Mi,2m,6Mi,100m,128Mi,0m,2Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,98Mi,100m,128Mi,1m,4Mi,100m,128Mi,4m,102Mi,100m,128Mi,1m,6Mi,90m,128Mi,4m,32Mi,0.0,0.0,162.45192307692315,7.017857142857132,0.0,3.6788194444444406,4.458708708708707,3.739795918367343,13.521739130434847,4.655172413793106,4.475,0.6363636363636272,7.691666666666666,3.996453900709221,0.001162216154901742,0.0010828276372310955,0.0011550440000000003,0.0025846114291590955,0.0011222641618790277,0.0018585028343978778,0.0020242922827960036,0.0017511615085154867,0.0008763920000000003,0.002809864692366609,0.00092034,4727174.095238095,3194879.9999999995,3201901.714285714,5499203.368421053,3094430.4761904767,5795840.000000001,4858502.736842104,5253324.8,4466980.571428572,11396047.238095239,4850834.285714285,1.7926421404682273,2.551839464882943,2.237458193979933,2.551839464882943,2.551839464882943,2.551839464882943,2.551839464882943,2.551839464882943,6.518394648829432,2.4147157190635453,10.157190635451505,1.7926421404682273,2.411371237458194
2025-04-21 03:56:29,140m,128Mi,5m,22Mi,100m,128Mi,1m,6Mi,90m,128Mi,5m,20Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,90Mi,100m,128Mi,1m,3Mi,100m,128Mi,5m,48Mi,100m,128Mi,0m,15Mi,100m,128Mi,4m,97Mi,100m,128Mi,3m,11Mi,100m,128Mi,3m,99Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,100Mi,100m,128Mi,2m,5Mi,100m,128Mi,0m,2Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,98Mi,100m,128Mi,1m,5Mi,100m,128Mi,4m,102Mi,100m,128Mi,1m,6Mi,70m,128Mi,4m,32Mi,0.0,0.0,165.43103448275843,6.074999999999998,0.0,3.7278911564625847,4.4486607142857135,3.7958860759493644,6.618421052631589,4.560661764705881,4.475,0.5348837209302302,8.19791666666666,4.064685314685313,0.0012036033729033654,0.0010901767952269713,0.0011550440000000003,0.002605707700894873,0.0011423873255547918,0.001852188481391293,0.0021041922170440147,0.0017636974636472441,0.0008763920000000003,0.0028322154766027563,0.0009631315547754863,4741658.947368422,3195855.238095238,3201901.714285714,5520761.263157894,3098916.5714285714,5795430.399999999,4859289.6,5262497.684210526,4466980.571428572,11411251.2,4850834.285714285,1.7391304347826086,2.6020066889632107,2.4214046822742477,2.6020066889632107,2.6020066889632107,2.57190635451505,2.6020066889632107,2.6020066889632107,7.137123745819398,2.5016722408026757,10.274247491638796,1.7391304347826086,2.411371237458194
2025-04-21 03:57:42,110m,128Mi,5m,22Mi,100m,128Mi,1m,5Mi,70m,128Mi,5m,25Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,90Mi,100m,128Mi,1m,3Mi,100m,128Mi,5m,48Mi,100m,128Mi,0m,15Mi,100m,128Mi,4m,97Mi,100m,128Mi,3m,11Mi,100m,128Mi,3m,99Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,103Mi,100m,128Mi,2m,6Mi,100m,128Mi,0m,2Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,98Mi,100m,128Mi,1m,5Mi,100m,128Mi,4m,102Mi,100m,128Mi,1m,6Mi,110m,128Mi,4m,32Mi,0.0,0.0,170.1612903225805,4.98354792560801,0.0,3.764900662251654,4.408794788273614,3.7401315789473655,8.625606987046101,4.569746376811593,4.5,0.08974358974358193,8.145668074585348,3.957720588235291,0.0011910860847031055,0.0010729803003252055,0.0010738033409493299,0.0025909351039770496,0.0011415697883828406,0.0018463802477210543,0.002088854928501254,0.001758858787541512,0.0008631400529346103,0.0028053569464305365,0.0001567368020844801,4746808.888888889,3209108.2105263155,3735552.0,5529190.4,3100086.8571428573,5794247.11111111,4851339.636363637,5273923.368421053,5211477.333333333,11398387.80952381,5691392.0,1.7357859531772575,2.5618729096989967,2.3645484949832776,2.5618729096989967,2.5618729096989967,2.5618729096989967,2.5618729096989967,2.5618729096989967,7.287625418060201,2.508361204013378,10.488294314381271,1.7357859531772575,2.4214046822742477
2025-04-21 03:58:56,90m,128Mi,7m,25Mi,100m,128Mi,1m,6Mi,170m,128Mi,6m,34Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,90Mi,100m,128Mi,1m,3Mi,100m,128Mi,6m,50Mi,100m,128Mi,0m,15Mi,100m,128Mi,4m,97Mi,100m,128Mi,4m,11Mi,100m,128Mi,3m,99Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,4m,103Mi,100m,128Mi,2m,6Mi,100m,128Mi,1m,2Mi,100m,128Mi,3m,5Mi,100m,128Mi,3m,98Mi,100m,128Mi,1m,5Mi,100m,128Mi,5m,102Mi,100m,128Mi,1m,6Mi,90m,128Mi,5m,34Mi,0.0,0.0,307.20338983050885,4.90843429636533,0.0,3.477150537634407,4.318236714975844,3.3300561797752786,4.908898305084747,4.342307692307692,4.299999999999999,0.0,7.609375000000022,3.4578313253012025,0.0013293802629364875,0.0011704775626763325,0.0011414280000000003,0.003416922831540177,0.0012689825691000341,0.00227590870427117,0.0027149064841787652,0.002109257828956609,0.00083436813593653,0.0034708612801816496,0.00076662,4762737.777777777,3222937.6,356352.0,5573632.0,3103258.947368421,5803169.684210526,4855125.333333334,5281468.631578947,4519526.4,11441152.000000002,4969033.142857143,2.5585284280936453,3.9765886287625416,3.82943143812709,3.9765886287625416,3.9765886287625416,3.9765886287625416,3.9765886287625416,3.9765886287625416,10.896321070234114,3.7959866220735785,16.08361204013378,2.5384615384615383,3.7190635451505014
2025-04-21 04:00:11,210m,128Mi,9m,36Mi,100m,128Mi,2m,6Mi,140m,128Mi,8m,40Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,90Mi,100m,128Mi,1m,3Mi,100m,128Mi,10m,50Mi,100m,128Mi,0m,15Mi,100m,128Mi,5m,100Mi,100m,128Mi,4m,11Mi,100m,128Mi,4m,99Mi,100m,128Mi,1m,6Mi,100m,128Mi,3m,5Mi,100m,128Mi,4m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,4m,105Mi,100m,128Mi,3m,6Mi,100m,128Mi,1m,2Mi,100m,128Mi,4m,5Mi,100m,128Mi,4m,98Mi,100m,128Mi,2m,5Mi,100m,128Mi,6m,102Mi,100m,128Mi,2m,6Mi,110m,128Mi,7m,36Mi,0.0,0.0,239.84848484848476,4.955263157894737,0.0,3.5169642857142875,4.293177892918824,3.0267441860465105,4.35431442080378,4.118544600938966,4.225,0.0,5.223684210526282,3.245475113122167,0.0015281250956896307,0.0014275133674026715,0.0011414280000000003,0.004318869716142092,0.001487143348110296,0.00281203037042061,0.003520927762911289,0.002639135188492029,0.0009511119999999999,0.004672852844499771,0.0006927904174036081,4781465.6,3236249.6,1941504.0,5638241.523809523,3143356.6315789474,5822356.210526316,4872484.571428571,5295265.684210528,4443574.857142857,11460812.799999999,4173824.0,3.6588628762541804,5.702341137123746,5.050167224080267,5.695652173913043,5.769230769230769,5.752508361204013,5.769230769230769,5.769230769230769,14.752508361204013,5.6521739130434785,22.654362416107386,3.7157190635451505,5.591973244147157
2025-04-21 04:01:25,170m,128Mi,10m,31Mi,100m,128Mi,2m,5Mi,ERROR,ERROR,ERROR,ERROR,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,92Mi,100m,128Mi,1m,3Mi,100m,128Mi,11m,49Mi,100m,128Mi,0m,15Mi,100m,128Mi,5m,103Mi,100m,128Mi,5m,11Mi,100m,128Mi,4m,99Mi,100m,128Mi,1m,6Mi,100m,128Mi,3m,5Mi,100m,128Mi,5m,5Mi,100m,128Mi,2m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,4m,105Mi,100m,128Mi,3m,6Mi,100m,128Mi,1m,2Mi,100m,128Mi,4m,5Mi,100m,128Mi,4m,98Mi,100m,128Mi,2m,5Mi,100m,128Mi,6m,102Mi,100m,128Mi,2m,6Mi,170m,128Mi,7m,36Mi,0.0,0.0,227.9411764705882,4.988764044943819,0.0,3.526984126984125,4.278219395866455,3.0085106382978726,4.184405940594061,4.094235033259424,4.154761904761905,0.0,4.926308539944903,3.100663716814156,0.0015849883050281098,0.0014837772824276203,0.0020081945833333335,0.004956303332329155,0.0015603943974807646,0.0030514914239193848,0.003873230986043236,0.002872136519063697,0.0005053600059747354,0.005231343363152679,0.0004394703912014237,4779417.6000000015,3252028.9523809524,4517205.333333333,5635686.399999999,3185322.6666666665,5831475.2,4875605.333333333,5304535.578947369,5514581.333333333,11455897.6,4096000.0,4.083612040133779,6.2842809364548495,5.394648829431438,6.277591973244147,6.2842809364548495,6.2842809364548495,6.2842809364548495,6.2842809364548495,15.712374581939798,6.076923076923077,25.026755852842808,4.063545150501672,6.093645484949833
